,Position,Track Name,Artist,Streams
15,16,Dynamite,BTS,20174483
16,17,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,19955566
17,18,34+35,Ariana Grande,19851628
18,19,gold rush,Taylor Swift,19819088
19,20,It's the Most Wonderful Time of the Year,Andy Williams,19446785
20,21,Therefore I Am,Billie Eilish,19351242
21,22,‘tis the damn season,Taylor Swift,19227280
22,23,Underneath the Tree,Kelly Clarkson,17561131
23,24,tolerate it,Taylor Swift,17428515
24,25,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,17183298
25,26,What You Know Bout Love,Pop Smoke,16413543
26,27,Whoopty,CJ,16239418
27,28,happiness,Taylor Swift,16213589
28,29,HOLIDAY,Lil Nas X,15478842
29,30,WITHOUT YOU,The Kid LAROI,15443469
30,31,Hawái,Maluma,15091331
31,32,Mistletoe,Justin Bieber,14969377
32,33,WAP (feat. Megan Thee Stallion),Cardi B,14660296
33,34,ivy,Taylor Swift,14519547
34,35,Lonely (with benny blanco),Justin Bieber,14512839
35,36,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,14461156
36,37,Prisoner (feat. Dua Lipa),Miley Cyrus,14404335
37,38,dorothea,Taylor Swift,14392788
38,39,coney island (feat. The National),Taylor Swift,14385703
39,40,Feliz Navidad,José Feliciano,14043735
40,41,you broke me first,Tate McRae,13954932
41,42,Watermelon Sugar,Harry Styles,13929648
42,43,evermore (feat. Bon Iver),Taylor Swift,13810722
43,44,Sleigh Ride,The Ronettes,13597823
44,45,long story short,Taylor Swift,13583538
45,46,Levitating (feat. DaBaby),Dua Lipa,13542438
46,47,Do They Know It's Christmas? - 1984 Version,Band Aid,13461192
47,48,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,13391194
48,49,Tequila Shots,Kid Cudi,13041895
49,50,Head & Heart (feat. MNEK),Joel Corry,13034184
50,51,ROCKSTAR (feat. Roddy Ricch),DaBaby,12902889
51,52,Holly Jolly Christmas,Michael Bublé,12843427
52,53,cowboy like me,Taylor Swift,12782098
53,54,Show Out (with Skepta & Pop Smoke),Kid Cudi,12294921
54,55,TE MUDASTE,Bad Bunny,12251977
55,56,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,12245823
56,57,marjorie,Taylor Swift,12234761
57,58,Someone You Loved,Lewis Capaldi,12185520
58,59,La Nota,Manuel Turizo,12184356
59,60,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,11967216
60,61,Driving Home for Christmas - 2019 Remaster,Chris Rea,11937836
61,62,Relación - Remix,Sech,11763558
62,63,Reloj,Rauw Alejandro,11689231
63,64,Heather,Conan Gray,11611294
64,65,Dance Monkey,Tones And I,11554775
65,66,Chica Ideal,Sebastian Yatra,11511060
66,67,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,11462354
67,68,Life Goes On,BTS,11455673
68,69,Roses - Imanbek Remix,SAINt JHN,11350556
69,70,closure,Taylor Swift,11245393
70,71,La Tóxica,Farruko,10865552
71,72,Holy (feat. Chance The Rapper),Justin Bieber,10797884
72,73,Reminds Me Of You,Juice WRLD,10659796
73,74,She Knows This,Kid Cudi,10561183
74,75,Vida de Rico,Camilo,10551940
75,76,Snowman,Sia,10233522
76,77,Don't Start Now,Dua Lipa,10150513
77,78,Wonder,Shawn Mendes,10131651
78,79,The Business,Tiësto,9906716
79,80,Before You Go,Lewis Capaldi,9878697
80,81,La Curiosidad,Jay Wheeler,9835896
81,82,The Christmas Song (Merry Christmas To You),Nat King Cole,9770070
82,83,Hecha Pa' Mi,Boza,9614833
83,84,Sweater Weather,The Neighbourhood,9613951
84,85,Body,Megan Thee Stallion,9612613
85,86,Se Te Nota (with Guaynaa),Lele Pons,9598823
86,87,Jeans,Justin Quiles,9541137
87,88,Mi Niña,Wisin,9504834
88,89,pov,Ariana Grande,9491994
89,90,Laugh Now Cry Later (feat. Lil Durk),Drake,9365807
90,91,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,9233510
91,92,Put Your Records On,Ritt Momney,9091695
92,93,BEBÉ,Camilo,9082260
93,94,Una Locura,Ozuna,9078485
94,95,Savage Love (Laxed - Siren Beat),Jawsh 685,8940371
95,96,"Ay, DiOs Mío!",KAROL G,8936513
96,97,Another Day,Kid Cudi,8901697
97,98,SO DONE,The Kid LAROI,8841853
98,99,The Box,Roddy Ricch,8813147
99,100,Parce (feat. Justin Quiles),Maluma,8725874
100,101,death bed (coffee for your head),Powfu,8697511
101,102,Take You Dancing,Jason Derulo,8641429
102,103,A Holly Jolly Christmas - Single Version,Burl Ives,8639165
103,104,Breaking Me,Topic,8603815
104,105,Paradise (feat. Dermot Kennedy),MEDUZA,8589102
105,106,Tyler Herro,Jack Harlow,8574843
106,107,White Christmas,Bing Crosby,8541843
107,108,Merry Christmas Everyone,Shakin' Stevens,8491546
108,109,Circles,Post Malone,8440544
109,110,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8355286
110,111,lovely (with Khalid),Billie Eilish,8250091
111,112,Lucid Dreams,Juice WRLD,8236334
112,113,Blueberry Faygo,Lil Mosey,8160247
113,114,Wishing Well,Juice WRLD,8015736
114,115,Golden,Harry Styles,7989925
115,116,Hawái - Remix,Maluma,7989299
116,117,Train Wreck,James Arthur,7937382
117,118,Midnight Sky,Miley Cyrus,7925283
118,119,Tusa,KAROL G,7892130
119,120,Memories,Maroon 5,7852185
120,121,Way Out (feat. Big Sean),Jack Harlow,7848899
121,122,Adore You,Harry Styles,7731744
122,123,goosebumps,Travis Scott,7712787
123,124,Fairytale of New York (feat. Kirsty MacColl),The Pogues,7694004
124,125,Come & Go (with Marshmello),Juice WRLD,7689165
125,126,"Solo Dolo, Pt. III",Kid Cudi,7655623
126,127,Goosebumps,HVME,7651354
127,128,Tattoo - Remix with Camilo,Rauw Alejandro,7632050
128,129,Dive,Kid Cudi,7524738
129,130,Despeinada,Ozuna,7482198
130,131,Sofia,Clairo,7417597
131,132,Robbery,Juice WRLD,7417548
132,133,Señorita,Shawn Mendes,7381335
133,134,Daisy,Ashnikko,7311247
134,135,Falling,Trevor Daniel,7253058
135,136,Stuck with U (with Justin Bieber),Ariana Grande,7223523
136,137,HACIENDO QUE ME AMAS,Bad Bunny,7161395
137,138,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,7155274
138,139,Heaven On Earth,Kid Cudi,7117347
139,140,bad guy,Billie Eilish,7111859
140,141,HIGHEST IN THE ROOM,Travis Scott,7047329
141,142,Mood Swings (feat. Lil Tjay),Pop Smoke,7046887
142,143,Rain On Me (with Ariana Grande),Lady Gaga,6997316
143,144,Santa Claus Is Coming To Town,The Jackson 5,6959790
144,145,Dreams - 2004 Remaster,Fleetwood Mac,6919356
145,146,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,6905835
146,147,Sad People,Kid Cudi,6865689
147,148,Santa Baby,Kylie Minogue,6851054
148,149,Shallow,Lady Gaga,6819867
149,150,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,6800459
150,151,La Jeepeta - Remix,Nio Garcia,6785159
151,152,Damaged,Kid Cudi,6763705
152,153,Mi Cuarto,Jerry Di,6763698
153,154,Life Is Good (feat. Drake),Future,6731252
154,155,Blue Christmas,Elvis Presley,6683639
155,156,Deep End,Fousheé,6677172
156,157,Tú Me Dejaste De Querer,C. Tangana,6673878
157,158,Break My Heart,Dua Lipa,6662331
158,159,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,6615464
159,160,How You Like That,BLACKPINK,6600014
160,161,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,6598863
161,162,Polvo,Nicky Jam,6594462
162,163,All Girls Are The Same,Juice WRLD,6534328
163,164,Jocelyn Flores,XXXTENTACION,6461999
164,165,Believer,Imagine Dragons,6435829
165,166,Christmas (Baby Please Come Home),Darlene Love,6414156
166,167,If the World Was Ending - feat. Julia Michaels,JP Saxe,6409173
167,168,YO VISTO ASÍ,Bad Bunny,6388079
168,169,Run Rudolph Run - Single Version,Chuck Berry,6380758
169,170,POPSTAR (feat. Drake),DJ Khaled,6374325
170,171,my ex's best friend (with blackbear),Machine Gun Kelly,6295862
171,172,Say You Won't Let Go,James Arthur,6255059
172,173,Falling,Harry Styles,6254943
173,174,Daddy Issues,The Neighbourhood,6248455
174,175,ROXANNE,Arizona Zervas,6227889
175,176,everything i wanted,Billie Eilish,6190520
176,177,Step Into Christmas,Elton John,6184539
177,178,Ride It,Regard,6166840
178,179,Dior,Pop Smoke,6166583
179,180,Toosie Slide,Drake,6166127
180,181,Si Me Tomo Una Cerveza,Migrantes,6146117
181,182,La Luz,Sech,6143706
182,183,Beautiful Trip,Kid Cudi,6108393
183,184,Intentions (feat. Quavo),Justin Bieber,6082301
184,185,The Void,Kid Cudi,6068816
185,186,SICKO MODE,Travis Scott,6023126
186,187,BOOKER T,Bad Bunny,5980145
187,188,Diamonds,Sam Smith,5953805
188,189,Christmas Lights,Coldplay,5940420
189,190,Caramelo,Ozuna,5915045
190,191,Ice Cream (with Selena Gomez),BLACKPINK,5864831
191,192,ily (i love you baby) (feat. Emilee),Surf Mesa,5856097
192,193,cardigan,Taylor Swift,5845457
193,194,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,5834354
194,195,Godzilla (feat. Juice WRLD),Eminem,5816290
195,196,Lovesick Girls,BLACKPINK,5814462
196,197,Perfect,Ed Sheeran,5772919
197,198,Have Yourself A Merry Little Christmas,Sam Smith,5743199
198,199,At My Worst,Pink Sweat$,5703719
199,200,Go Crazy,Chris Brown,5702675
0,1,All I Want for Christmas Is You,Mariah Carey,53401383
1,2,Last Christmas,Wham!,48011162
2,3,Santa Tell Me,Ariana Grande,38503261
3,4,DÁKITI,Bad Bunny,38006961
4,5,Rockin' Around The Christmas Tree,Brenda Lee,37323134
5,6,It's Beginning to Look a Lot like Christmas,Michael Bublé,36227377
6,7,Jingle Bell Rock,Bobby Helms,36117097
7,8,It's the Most Wonderful Time of the Year,Andy Williams,32218073
8,9,Underneath the Tree,Kelly Clarkson,28983124
9,10,BICHOTA,KAROL G,25315138
10,11,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,24957747
11,12,Mood (feat. iann dior),24kGoldn,24871772
12,13,positions,Ariana Grande,24557376
13,14,Feliz Navidad,José Feliciano,24517609
14,15,Mistletoe,Justin Bieber,24470409
15,16,Sleigh Ride,The Ronettes,23394329
16,17,Do They Know It's Christmas? - 1984 Version,Band Aid,23392839
17,18,Snowman,Sia,23215141
18,19,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,22655202
19,20,Blinding Lights,The Weeknd,22106082
20,21,Holly Jolly Christmas,Michael Bublé,21828762
21,22,Driving Home for Christmas - 2019 Remaster,Chris Rea,21734865
22,23,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,21388515
23,24,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,21042865
24,25,LA NOCHE DE ANOCHE,Bad Bunny,20090703
25,26,34+35,Ariana Grande,19924731
26,27,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,19551304
27,28,Dynamite,BTS,19146294
28,29,willow,Taylor Swift,17978615
29,30,Therefore I Am,Billie Eilish,17792094
30,31,WITHOUT YOU,The Kid LAROI,16774727
31,32,The Christmas Song (Merry Christmas To You),Nat King Cole,16728152
32,33,Whoopty,CJ,16566352
33,34,What You Know Bout Love,Pop Smoke,15848966
34,35,HOLIDAY,Lil Nas X,15617057
35,36,Hawái,Maluma,15550595
36,37,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,15322164
37,38,Merry Christmas Everyone,Shakin' Stevens,14985703
38,39,White Christmas,Bing Crosby,14492684
39,40,WAP (feat. Megan Thee Stallion),Cardi B,14394747
40,41,Levitating (feat. DaBaby),Dua Lipa,14100534
41,42,A Holly Jolly Christmas - Single Version,Burl Ives,13835607
42,43,Lonely (with benny blanco),Justin Bieber,13772797
43,44,Watermelon Sugar,Harry Styles,13617621
44,45,you broke me first,Tate McRae,13616953
45,46,Reloj,Rauw Alejandro,13342905
46,47,Fairytale of New York (feat. Kirsty MacColl),The Pogues,13259736
47,48,Head & Heart (feat. MNEK),Joel Corry,13113015
48,49,La Nota,Manuel Turizo,13065066
49,50,Prisoner (feat. Dua Lipa),Miley Cyrus,13021721
50,51,ROCKSTAR (feat. Roddy Ricch),DaBaby,12985113
51,52,Santa Baby,Kylie Minogue,12182973
52,53,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,12159228
53,54,Hecha Pa' Mi,Boza,11927955
54,55,Chica Ideal,Sebastian Yatra,11899777
55,56,Dance Monkey,Tones And I,11854964
56,57,Someone You Loved,Lewis Capaldi,11851371
57,58,Relación - Remix,Sech,11790056
58,59,Santa Claus Is Coming To Town,The Jackson 5,11698410
59,60,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,11475713
60,61,Roses - Imanbek Remix,SAINt JHN,11420211
61,62,Blue Christmas,Elvis Presley,11398581
62,63,La Tóxica,Farruko,11302747
63,64,TE MUDASTE,Bad Bunny,11172517
64,65,Run Rudolph Run - Single Version,Chuck Berry,11020028
65,66,Step Into Christmas,Elton John,10727928
66,67,Vida de Rico,Camilo,10722575
67,68,The Business,Tiësto,10674920
68,69,Christmas (Baby Please Come Home),Darlene Love,10595707
69,70,Holy (feat. Chance The Rapper),Justin Bieber,10588904
70,71,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,10522305
71,72,BEBÉ,Camilo,10511207
72,73,Thank God It's Christmas - Non-Album Single,Queen,10509961
73,74,Christmas Lights,Coldplay,10455065
74,75,Don't Start Now,Dua Lipa,10394723
75,76,Heather,Conan Gray,10331019
76,77,champagne problems,Taylor Swift,10234728
77,78,Mi Niña,Wisin,10122658
78,79,Life Goes On,BTS,9812355
79,80,Una Locura,Ozuna,9679977
80,81,La Curiosidad,Jay Wheeler,9652073
81,82,Se Te Nota (with Guaynaa),Lele Pons,9602239
82,83,Have Yourself A Merry Little Christmas,Sam Smith,9548924
83,84,Before You Go,Lewis Capaldi,9501683
84,85,Santa's Coming for Us,Sia,9474711
85,86,My Only Wish (This Year),Britney Spears,9457199
86,87,Laugh Now Cry Later (feat. Lil Durk),Drake,9378415
87,88,Sweater Weather,The Neighbourhood,9328508
88,89,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,9270017
89,90,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,9189110
90,91,Savage Love (Laxed - Siren Beat),Jawsh 685,9180446
91,92,Like It's Christmas,Jonas Brothers,9167304
92,93,Jeans,Justin Quiles,9132044
93,94,"Ay, DiOs Mío!",KAROL G,9124172
94,95,Wonder,Shawn Mendes,9109791
95,96,pov,Ariana Grande,8982297
96,97,Paradise (feat. Dermot Kennedy),MEDUZA,8945723
97,98,"no body, no crime (feat. HAIM)",Taylor Swift,8874133
98,99,Body,Megan Thee Stallion,8868753
99,100,The Box,Roddy Ricch,8842064
100,101,Parce (feat. Justin Quiles),Maluma,8821082
101,102,Christmas Without You,Ava Max,8813922
102,103,Put Your Records On,Ritt Momney,8700821
103,104,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,8696354
104,105,Take You Dancing,Jason Derulo,8628664
105,106,Breaking Me,Topic,8625290
106,107,Gnat,Eminem,8614955
107,108,death bed (coffee for your head),Powfu,8599650
108,109,Goosebumps,HVME,8472678
109,110,SO DONE,The Kid LAROI,8434453
110,111,Joy To The World,Nat King Cole,8387899
111,112,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,8363511
112,113,Christmas (Baby Please Come Home),Mariah Carey,8340256
113,114,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8302331
114,115,Circles,Post Malone,8286238
115,116,Tusa,KAROL G,8265210
116,117,Santa Claus Is Coming to Town,Michael Bublé,8177832
117,118,Reminds Me Of You,Juice WRLD,8167209
118,119,Baby It's Cold Outside (duet with Michael Bublé),Idina Menzel,8160534
119,120,‘tis the damn season,Taylor Swift,8115520
120,121,Lucid Dreams,Juice WRLD,8107716
121,122,Blueberry Faygo,Lil Mosey,8096223
122,123,I Saw Mommy Kissing Santa Claus,The Jackson 5,8064361
123,124,Tattoo - Remix with Camilo,Rauw Alejandro,8058726
124,125,lovely (with Khalid),Billie Eilish,8036604
125,126,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,8022773
126,127,Carol of the Bells,Mykola Dmytrovych Leontovych,7993078
127,128,GIRL LIKE ME,Black Eyed Peas,7950082
128,129,gold rush,Taylor Swift,7901968
129,130,Memories,Maroon 5,7809436
130,131,Santa Baby,Ariana Grande,7800116
131,132,Wishing Well,Juice WRLD,7797050
132,133,What Christmas Means To Me,Stevie Wonder,7792643
133,134,Golden,Harry Styles,7786662
134,135,goosebumps,Travis Scott,7729995
135,136,Despeinada,Ozuna,7710643
136,137,Afterglow,Ed Sheeran,7671738
137,138,Hawái - Remix,Maluma,7552302
138,139,Train Wreck,James Arthur,7542448
139,140,The Christmas Song (Shawn Mendes & Camila Cabello),Shawn Mendes,7536851
140,141,Adore You,Harry Styles,7501640
141,142,Señorita,Shawn Mendes,7467073
142,143,Bandido,Myke Towers,7417092
143,144,"Baby, It's Cold Outside",Dean Martin,7367482
144,145,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,7363913
145,146,HIGHEST IN THE ROOM,Travis Scott,7358035
146,147,One More Sleep,Leona Lewis,7350024
147,148,Midnight Sky,Miley Cyrus,7338515
148,149,Little Saint Nick - 1991 Remix,The Beach Boys,7301381
149,150,Naughty List (with Dixie D’Amelio),Liam Payne,7299201
150,151,Come & Go (with Marshmello),Juice WRLD,7295305
151,152,I'll Be Home,Meghan Trainor,7281773
152,153,Polvo,Nicky Jam,7280361
153,154,Robbery,Juice WRLD,7241303
154,155,Falling,Trevor Daniel,7237754
155,156,Rudolph The Red-Nosed Reindeer,Dean Martin,7227612
156,157,Mistletoe And Holly - Remastered 1999,Frank Sinatra,7225080
157,158,Godzilla (feat. Juice WRLD),Eminem,7197582
158,159,Jingle Bells - Remastered 1999,Frank Sinatra,7182262
159,160,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey,7170169
160,161,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,7149158
161,162,bad guy,Billie Eilish,7104064
162,163,Stuck with U (with Justin Bieber),Ariana Grande,7034760
163,164,La Jeepeta - Remix,Nio Garcia,7007392
164,165,Show Out (with Skepta & Pop Smoke),Kid Cudi,6994429
165,166,Sofia,Clairo,6987165
166,167,Hallelujah,Pentatonix,6985392
167,168,Life Is Good (feat. Drake),Future,6981029
168,169,Daisy,Ashnikko,6980822
169,170,Rain On Me (with Ariana Grande),Lady Gaga,6961150
170,171,Dreams - 2004 Remaster,Fleetwood Mac,6959298
171,172,Mood Swings (feat. Lil Tjay),Pop Smoke,6858542
172,173,Tequila Shots,Kid Cudi,6856145
173,174,Tú Me Dejaste De Querer,C. Tangana,6846212
174,175,This Christmas,Donny Hathaway,6809438
175,176,Break My Heart,Dua Lipa,6803355
176,177,Mi Cuarto,Jerry Di,6798546
177,178,Shallow,Lady Gaga,6719273
178,179,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,6685753
179,180,Winter Wonderland,Tony Bennett,6680928
180,181,Christmas Tree Farm,Taylor Swift,6657404
181,182,Cozy Little Christmas,Katy Perry,6652130
182,183,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,6635308
183,184,"Merry Christmas, Happy Holidays",*NSYNC,6635128
184,185,tolerate it,Taylor Swift,6635109
185,186,Si Me Tomo Una Cerveza,Migrantes,6624690
186,187,At My Worst,Pink Sweat$,6508949
187,188,Believer,Imagine Dragons,6485026
188,189,Deep End,Fousheé,6467880
189,190,How You Like That,BLACKPINK,6455708
190,191,All Girls Are The Same,Juice WRLD,6407858
191,192,Please Come Home for Christmas - 2013 Remaster,Eagles,6400108
192,193,La Luz,Sech,6354026
193,194,Way Out (feat. Big Sean),Jack Harlow,6351900
194,195,Toosie Slide,Drake,6335302
195,196,POPSTAR (feat. Drake),DJ Khaled,6286261
196,197,My Kind Of Present,Meghan Trainor,6278993
197,198,Ride It,Regard,6264613
198,199,Jocelyn Flores,XXXTENTACION,6257992
199,200,HACIENDO QUE ME AMAS,Bad Bunny,6248417
0,1,DÁKITI,Bad Bunny,34261917
1,2,Mood (feat. iann dior),24kGoldn,23970546
2,3,BICHOTA,KAROL G,23283597
3,4,All I Want for Christmas Is You,Mariah Carey,23235257
4,5,Blinding Lights,The Weeknd,23154785
5,6,positions,Ariana Grande,22629235
6,7,Last Christmas,Wham!,20709328
7,8,34+35,Ariana Grande,19582545
8,9,Dynamite,BTS,18322537
9,10,LA NOCHE DE ANOCHE,Bad Bunny,18261133
10,11,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,18241483
11,12,Snowman,Sia,17547759
12,13,Santa Tell Me,Ariana Grande,16657592
13,14,Rockin' Around The Christmas Tree,Brenda Lee,16613649
14,15,Jingle Bell Rock,Bobby Helms,16527404
15,16,Therefore I Am,Billie Eilish,16037285
16,17,Whoopty,CJ,15770582
17,18,WITHOUT YOU,The Kid LAROI,15702415
18,19,It's Beginning to Look a Lot like Christmas,Michael Bublé,15424001
19,20,What You Know Bout Love,Pop Smoke,15286313
20,21,Afterglow,Ed Sheeran,15039242
21,22,It's the Most Wonderful Time of the Year,Andy Williams,14582001
22,23,HOLIDAY,Lil Nas X,14545931
23,24,Hawái,Maluma,14359948
24,25,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,14045936
25,26,Levitating (feat. DaBaby),Dua Lipa,14032698
26,27,Watermelon Sugar,Harry Styles,13917140
27,28,willow,Taylor Swift,13822329
28,29,WAP (feat. Megan Thee Stallion),Cardi B,13692717
29,30,Head & Heart (feat. MNEK),Joel Corry,13280531
30,31,you broke me first,Tate McRae,12904850
31,32,ROCKSTAR (feat. Roddy Ricch),DaBaby,12664413
32,33,Hecha Pa' Mi,Boza,12541570
33,34,Dance Monkey,Tones And I,12528084
34,35,Lonely (with benny blanco),Justin Bieber,12398756
35,36,Reloj,Rauw Alejandro,12388681
36,37,Roses - Imanbek Remix,SAINt JHN,12358063
37,38,Underneath the Tree,Kelly Clarkson,12266990
38,39,La Nota,Manuel Turizo,11977639
39,40,Prisoner (feat. Dua Lipa),Miley Cyrus,11846801
40,41,Feliz Navidad,José Feliciano,11664490
41,42,Someone You Loved,Lewis Capaldi,11558680
42,43,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,11409653
43,44,Chica Ideal,Sebastian Yatra,11183995
44,45,The Business,Tiësto,11132075
45,46,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,10884855
